train_loss,val_loss,train_acc,val_acc
0.7933130311338525,0.6948298811912537,51.554752066115704,51.620370370370374
0.7369739460317712,0.7301625847816468,52.71694214876033,55.0462962962963
0.6875031166955045,0.6564027488231658,60.247933884297524,58.101851851851855
0.6507892985092966,0.9315696954727173,64.02892561983471,50.324074074074076
0.6312131960141031,0.5865347981452942,66.38946280991736,65.74074074074075
0.678894336286344,0.6560474514961243,57.84607438016529,65.27777777777777
0.6678457573840493,0.7005890846252442,57.71694214876033,55.833333333333336
0.6639401206844732,0.6258813261985778,59.42665289256198,68.75
0.6657553581815017,0.7044830322265625,57.61363636363637,54.351851851851855
0.6596614498841135,0.6609104096889495,59.953512396694215,65.78703703703704
0.6688973668374514,0.6482232928276062,57.31921487603306,65.41666666666667
0.6569167203024814,0.6910455584526062,61.95247933884298,63.75
0.6608480387612393,0.5638567745685578,59.44214876033058,72.5
0.6660557357888472,0.6565189003944397,60.377066115702476,65.18518518518519
0.6467281062352029,0.891469520330429,61.425619834710744,52.638888888888886
0.6410154951246161,0.5794373869895935,61.75103305785124,73.61111111111111
0.6406660597575339,0.6635474383831024,60.263429752066116,63.7962962962963
0.6449553684184426,0.603453415632248,60.82644628099174,63.7962962962963
0.6517586080651534,0.7278049528598786,62.40702479338843,59.166666666666664
0.6400243639945984,0.6536177217960357,61.29132231404959,63.19444444444444
0.6459293992895829,0.6231075644493103,61.83367768595041,68.19444444444444
0.6572853028774261,0.7377570867538452,60.82644628099174,60.092592592592595
0.654749903239702,0.7054629325866699,59.74173553719008,57.4537037037037
0.6482354559396443,0.604610013961792,59.26136363636363,64.9074074074074
0.632874962530638,0.5026368975639344,64.79855371900827,77.22222222222223
0.6379231167467017,0.5213702261447907,62.07644628099174,74.49074074074075
0.6410168675999892,0.66853928565979,59.571280991735534,63.888888888888886
0.6479609985100595,0.550190007686615,61.31198347107438,71.11111111111111
0.6422469035575264,0.5689473092556,61.575413223140494,71.38888888888889
0.6349852022371794,0.5567429661750793,62.66012396694215,73.00925925925925
0.6304375874368768,0.8126459181308746,62.892561983471076,56.2962962962963
0.6396325512936241,0.7493334352970124,61.08471074380165,73.28703703703704
0.6393111332466728,0.5561547875404358,61.77685950413223,72.45370370370371
0.6332704832679347,0.4933994054794312,64.0495867768595,79.02777777777777
0.6333126394372237,0.5978583693504333,61.76136363636363,74.53703703703704
0.6392882811395746,0.4893647789955139,61.570247933884296,76.80555555555556
0.6325397852220034,0.5093210458755493,61.585743801652896,80.0
0.6288702848710512,0.5681091606616974,62.453512396694215,70.87962962962963
0.6255587151176051,0.6358278095722198,64.13739669421487,67.77777777777777
0.624986607777445,0.47911198139190675,65.6146694214876,79.16666666666667
0.6228635044474351,0.5976436734199524,63.760330578512395,69.12037037037037
0.6180982087787829,0.4708432972431183,64.14256198347107,80.04629629629629
0.6310532689094543,0.6227469027042389,61.497933884297524,68.19444444444444
0.6088920721882268,0.6450282812118531,66.10537190082644,63.611111111111114
0.6085692016701949,0.5672362804412842,63.49173553719008,71.3425925925926
0.6078188764421564,0.5151857316493988,65.12396694214875,77.17592592592592
0.6203759422427729,0.4777714550495148,65.17561983471074,80.92592592592592
0.613777717477397,0.5332368552684784,62.33471074380165,75.83333333333333
0.6097340944566225,0.5040761828422546,65.45971074380165,78.8425925925926
0.6026975700729772,0.6727980315685272,63.01136363636363,63.75
0.6131115147941991,0.5644419550895691,63.77066115702479,72.87037037037037
0.6194650405331662,0.47677613496780397,65.21177685950413,80.0
0.6073736901346006,0.530795693397522,62.27272727272727,77.12962962962963
0.6044987934200388,0.4806849241256714,65.03099173553719,79.76851851851852
0.5957197437160894,0.5446274638175964,66.20867768595042,75.46296296296296
0.6103071531182841,0.5047853469848633,65.38223140495867,78.51851851851852
0.5888376055579436,0.42439730167388917,62.95971074380165,84.02777777777777
0.585893911750693,0.5242905497550965,68.20764462809917,77.96296296296296
0.6057720639203724,0.45006275177001953,64.59194214876032,82.31481481481481
0.5936616886603204,0.4900079905986786,66.27066115702479,80.69444444444444
0.5969432796302595,0.4734146654605865,65.25309917355372,82.77777777777777
0.5927595464806807,0.5296811521053314,68.78099173553719,76.52777777777777
0.5930210798978806,0.4345215916633606,67.33987603305785,84.44444444444444
0.6065377153848347,0.48021783828735354,65.05165289256199,86.52777777777777
0.5761370807886124,0.4489728271961212,66.32747933884298,83.33333333333333
0.58963264681791,0.433244913816452,64.33884297520662,83.79629629629629
0.5900901108980179,0.424817419052124,65.65599173553719,84.95370370370371
0.5745986158910551,0.4298128724098206,67.42252066115702,84.76851851851852
0.5675328773887534,0.41001532673835756,68.71384297520662,85.69444444444444
0.5855305139955721,0.4238633453845978,63.65185950413223,85.97222222222223
0.5930254208414178,0.5629562020301819,67.11260330578513,72.91666666666667
0.5949373378565437,0.463860422372818,67.37086776859505,81.75925925925925
0.5734034164955741,0.4527394473552704,69.78305785123968,83.56481481481481
0.5847327450388357,0.4252741813659668,70.3047520661157,85.13888888888889
0.5739417601572839,0.48103402853012084,70.11880165289256,82.73148148148148
0.5786488581644861,0.48097840547561643,66.8698347107438,82.54629629629629
0.5755627672923239,0.43662280440330503,69.62293388429752,86.11111111111111
0.5754391958839015,0.4141992568969727,69.81404958677686,86.29629629629629
0.5757864439173749,0.45055941343307493,68.99276859504133,85.83333333333333
0.5738855749368668,0.42321824431419375,64.87603305785125,88.47222222222223
0.5764556636935786,0.43622020483016966,69.62293388429752,85.97222222222223
0.597890630364418,0.413123881816864,68.24380165289256,87.54629629629629
0.5986700238365876,0.49935038685798644,64.56095041322314,82.87037037037037
0.5827398339384481,0.40014063715934756,66.99896694214875,86.89814814814815
0.573630867820037,0.4066145658493042,67.11260330578513,89.81481481481481
0.5656788058971104,0.47695990204811095,69.3801652892562,85.83333333333333
0.5776695914958653,0.4381820559501648,69.78822314049587,85.37037037037037
0.5841944594132272,0.4859052300453186,69.57644628099173,86.06481481481481
0.5669647972834738,0.4341039597988129,67.1694214876033,85.87962962962963
0.5500723711754146,0.41904674768447875,69.6642561983471,87.08333333333333
0.5667690571985746,0.4171806752681732,68.06818181818181,86.06481481481481
0.579869889899304,0.44457894563674927,67.73243801652893,83.42592592592592
0.5899995361503801,0.5365164697170257,66.65289256198348,75.92592592592592
0.5623558932229092,0.3922861337661743,70.42871900826447,87.77777777777777
0.5449520420087012,0.46160184741020205,70.25826446280992,83.00925925925925
0.5922145945461172,0.37150256633758544,67.27789256198348,87.5
0.5867721940341749,0.4141479194164276,67.77892561983471,86.66666666666667
0.5721864088585502,0.3987249493598938,67.40185950413223,86.89814814814815
0.5518579255593451,0.3782549202442169,69.29235537190083,88.10185185185185
0.5628825339831804,0.3893309533596039,67.28305785123968,88.47222222222223
0.5500464807999762,0.3710126757621765,72.73760330578513,88.47222222222223
0.5429799564574894,0.4070879578590393,69.75206611570248,87.26851851851852
0.5667188645977723,0.42446412444114684,69.89152892561984,87.54629629629629
0.5677733138987893,0.37328733801841735,71.41012396694215,89.07407407407408
0.5541575394178692,0.40234396457672117,69.81921487603306,87.91666666666667
0.5615666524360055,0.3762671768665314,74.18388429752066,89.02777777777777
0.5320047281290355,0.36702064871788026,69.54545454545455,88.98148148148148
0.5735631922357961,0.38383747935295104,67.00413223140495,89.30555555555556
0.5522467893989462,0.36658555269241333,68.7448347107438,89.58333333333333
0.5522129661158511,0.3913058042526245,66.18801652892562,87.63888888888889
0.5274228751659393,0.3498388648033142,70.80578512396694,90.27777777777777
0.5549635298942265,0.34104092717170714,69.6694214876033,90.23148148148148
0.5314925297310478,0.3892903685569763,69.55578512396694,88.05555555555556
0.5399457412330728,0.38562536239624023,71.20351239669421,89.35185185185185
0.5793158843329078,0.3534744083881378,69.45247933884298,90.78703703703704
0.5692180928431059,0.3792189180850983,64.79338842975207,90.13888888888889
0.5389165760655152,0.3792343020439148,72.92355371900827,88.93518518518519
0.5559368266871101,0.3712939441204071,69.12706611570248,89.95370370370371
0.5367907387645621,0.3577135503292084,69.26652892561984,89.58333333333333
0.5293005697037044,0.3404851913452148,67.38119834710744,90.87962962962963
0.5444208924707613,0.47674646973609924,68.81198347107438,80.83333333333333
0.551063323491498,0.36748006343841555,72.7944214876033,91.20370370370371
0.5451045106900366,0.3913738191127777,70.08780991735537,89.81481481481481
0.5488950461149216,0.35979642868041994,72.02995867768595,90.0
0.559234052112228,0.344625848531723,68.89979338842976,89.95370370370371
0.5241309239676124,0.3280671238899231,68.14566115702479,91.38888888888889
0.5415333823153847,0.37947733998298644,68.30061983471074,88.51851851851852
0.5395678838616923,0.3321593225002289,70.14979338842976,90.83333333333333
0.49513984040210124,0.3509036719799042,73.97210743801652,90.41666666666667
0.5409289112216548,0.35475902557373046,73.73450413223141,90.23148148148148
0.5299930407812721,0.3752915024757385,72.09194214876032,89.12037037037037
0.5372318554865686,0.3354665994644165,69.62809917355372,91.43518518518519
0.548279101911344,0.3612935483455658,71.43595041322314,91.29629629629629
0.5633336086022226,0.34722728133201597,70.44938016528926,92.03703703703704
0.5282921642065048,0.3744597315788269,71.5650826446281,89.62962962962963
0.5085634942117491,0.3395673096179962,70.41322314049587,90.0
0.5123760904136457,0.42668549716472626,71.40495867768595,85.37037037037037
0.5165500452643946,0.3782021224498749,74.49896694214875,89.02777777777777
0.5335962019468609,0.3293610394001007,71.31198347107438,92.36111111111111
0.534690744782749,0.3549781680107117,69.85020661157024,91.75925925925925
0.5451629412801642,0.334568452835083,69.79338842975207,91.1574074074074
0.5257496880857568,0.3505007982254028,73.30578512396694,91.3425925925926
0.526206332601999,0.3518421947956085,72.23657024793388,91.66666666666667
0.5290703671543222,0.3252753853797913,75.17561983471074,91.20370370370371
0.5476819865013424,0.4106002449989319,71.41528925619835,86.06481481481481
0.4912156619523701,0.32787595987319945,68.67252066115702,91.66666666666667
0.5467417891088285,0.36455531120300294,68.20764462809917,90.97222222222223
0.5398061244111312,0.3217809170484543,66.26549586776859,92.5925925925926
0.5355230154175508,0.33396673798561094,68.94111570247934,91.06481481481481
0.5152611269762641,0.3575723707675934,68.22830578512396,90.0925925925926
0.5127762375693572,0.3448644459247589,68.78099173553719,91.89814814814815
0.5372532143404609,0.3586201548576355,65.9452479338843,90.83333333333333
0.5262106045296318,0.3586071193218231,72.8305785123967,90.0
0.5140943574277979,0.3294777274131775,74.20454545454545,91.94444444444444
0.5098192378094322,0.32970755696296694,72.41735537190083,91.66666666666667
0.5245642583621176,0.3273216724395752,69.27685950413223,92.82407407407408
0.488445141597798,0.33539517521858214,73.37809917355372,91.66666666666667
0.5243012356130701,0.3455881834030151,72.2159090909091,91.48148148148148
0.5150231287667626,0.3210500836372375,74.90702479338843,92.03703703703704
0.509690545107189,0.3306511104106903,75.9452479338843,92.5
0.5158271397414961,0.3531090259552002,74.89669421487604,91.3425925925926
0.5257251074439601,0.36485631465911866,70.85743801652893,90.55555555555556
0.5440107521257902,0.340496301651001,71.14152892561984,92.03703703703704
0.4981075125305276,0.3315576434135437,76.99896694214875,91.80555555555556
0.5003885234657087,0.3590061664581299,71.84400826446281,90.23148148148148
0.53950040826672,0.33818790316581726,71.45661157024793,92.31481481481481
0.5129975645165694,0.30284683108329774,70.2840909090909,94.25925925925925
0.526195477498205,0.32512601613998415,73.82231404958678,92.77777777777777
0.5224851691409161,0.36076992750167847,73.94628099173553,90.0925925925926
0.5229988843202591,0.3303078770637512,73.23347107438016,93.14814814814815
0.5227420267305876,0.31563644409179686,70.9297520661157,93.42592592592592
0.4919101893901825,0.3280009478330612,70.6146694214876,91.38888888888889
0.4956975657688944,0.3118260383605957,68.94628099173553,91.99074074074075
0.558342016841236,0.3550698280334473,67.37603305785125,92.73148148148148
0.5171749427130348,0.3212879657745361,71.99896694214875,93.05555555555556
0.506136859718122,0.3372281610965729,75.86776859504133,92.54629629629629
0.5122700255168112,0.3422283887863159,72.99070247933884,92.87037037037037
0.5296392950572466,0.3301845371723175,72.47417355371901,91.20370370370371
0.5117551951031936,0.3139512658119202,72.1900826446281,93.00925925925925
0.4929608106613159,0.3146579205989838,72.42252066115702,93.00925925925925
0.5264028624484414,0.3492272138595581,72.61880165289256,91.52777777777777
0.5277900844812393,0.3277767837047577,69.40599173553719,92.82407407407408
0.5149500072002411,0.3215250849723816,67.43801652892562,93.33333333333333
0.5150041141008076,0.3398427128791809,74.41115702479338,92.77777777777777
0.48331874687420695,0.3436350643634796,73.77582644628099,91.20370370370371
0.5164160963736082,0.3431303441524506,71.90082644628099,92.96296296296296
0.491567819526321,0.3011879801750183,70.39772727272727,94.25925925925925
0.5049809013542376,0.32147648334503176,75.05165289256199,94.62962962962963
0.5026392497514424,0.3359445035457611,79.91735537190083,91.75925925925925
0.5052744330544221,0.3247630655765533,69.15289256198348,93.42592592592592
0.49062364509231166,0.3177458345890045,72.74276859504133,94.30555555555556
0.5133822583838513,0.2993184864521027,72.7995867768595,93.56481481481481
0.49159994250849676,0.31663466095924375,71.35330578512396,93.10185185185185
0.49948519311453166,0.3121363341808319,78.15082644628099,93.75
0.5146558120062477,0.33058311343193053,74.40599173553719,93.05555555555556
0.5018609848461653,0.30859425067901614,75.97107438016529,93.75
0.5078996521861929,0.35741242170333865,74.87603305785125,90.92592592592592
0.5230138842996798,0.3334281861782074,70.9607438016529,92.45370370370371
0.511970330225794,0.361486679315567,78.1301652892562,91.25
0.5050219313094491,0.31472644209861755,77.73760330578513,94.30555555555556
0.5201472067519238,0.3134422183036804,72.26239669421487,94.53703703703704
0.4867715670874244,0.302065497636795,72.62913223140495,95.0
0.49894410371780396,0.3335039019584656,76.81818181818181,92.91666666666667
0.4924693115447697,0.3055201292037964,77.67561983471074,94.21296296296296
0.4688592968802703,0.3216536343097687,79.0392561983471,94.49074074074075
0.4946959897091514,0.3138324379920959,73.89979338842976,93.33333333333333
0.4724886009567662,0.30676140189170836,74.76239669421487,93.05555555555556
0.5100147449656537,0.3169567286968231,70.70247933884298,93.56481481481481
0.48995647304936457,0.3096116125583649,75.88326446280992,94.30555555555556
0.49038693387257426,0.3069039523601532,77.2107438016529,94.81481481481481
0.48873142584374074,0.2849294900894165,73.7551652892562,95.13888888888889
0.4877328558972007,0.29949257969856263,76.11053719008264,95.04629629629629
0.5064631096626583,0.32775384187698364,74.33367768595042,94.12037037037037
0.508604430838635,0.3197923958301544,74.24070247933884,92.82407407407408
0.47154351206202255,0.3131483197212219,71.92148760330579,94.72222222222223
0.4422324989971362,0.36052456200122834,80.75413223140495,90.32407407407408
0.44998698720806524,0.29779569506645204,80.9245867768595,94.44444444444444
0.46556547362553447,0.29580388963222504,76.22933884297521,95.27777777777777
0.4894148377995742,0.32502148151397703,77.69628099173553,92.77777777777777
0.45593707969314173,0.2867497533559799,75.47520661157024,95.18518518518519
0.45496020975865814,0.297117805480957,77.75826446280992,94.81481481481481
0.4584617434363616,0.2805131793022156,78.31095041322314,95.04629629629629
0.4499580342518656,0.294222092628479,73.32644628099173,94.25925925925925
0.47434568797287185,0.3091639518737793,75.46487603305785,94.35185185185185
0.4762694553325051,0.2979127049446106,77.90805785123968,95.23148148148148
0.4464809674965708,0.3005951911211014,79.17355371900827,94.30555555555556
0.4233412593603134,0.2955088257789612,81.08471074380165,95.74074074074075
0.4140395318206988,0.36043022871017455,81.76652892561984,90.37037037037037
0.44121244628178447,0.2951808363199234,79.0392561983471,93.79629629629629
0.49495701099696915,0.31314792633056643,73.87913223140495,93.79629629629629
0.47166368443714946,0.2942317873239517,76.74070247933884,95.27777777777777
0.45558670241581767,0.2746527582406998,78.62603305785125,95.0925925925926
0.4295527762488315,0.3282208889722824,78.39876033057851,92.26851851851852
